Id,Workstation,Stream,Job,Server run,Schedule,Script,User id run,Dependency,Stream related
59,B03ACIAPP017,EIW_AP_DLY_LOAD,EIW_DLY_OPP_STAR_LOAD_AP,B03ACIAPP017.ahe.boulder.ibm.com,"Wed','Thu",/home/omatic/cdw/submit_PM.sh APDAILY,omatic,"/db2/db2load1/data/Ascential/VITALITY/FLAG/ESA_CONFORM_AP_DONE,/db2/db2load1/data/Ascential/VITALITY/FLAG/OPPSTAR_CONFORM_AP_DONE,db2/db2load1/data/Ascential/VITALITY/FLAG/OPPSTAR_DM_AP_DONE,B03ACIAPP017#B03ACIAPP017EIW_EODAP_DOWN",EIW_AP_DLYLOAD
148,B03ACIAPP017,EIW_AP_WKLY_LOAD,EIW_WEEKLY_LOAD_AP,B03ACIAPP017.ahe.boulder.ibm.com,Wed,/home/omatic/cdw/submit_PM.sh APADPM_WK,omatic,"B03ACIAPP017#EIW_PM_DLY_AP.EIW_PM_DLYHANDOFF,B03ACIAPP017#EIW_PM_WKLY_AP.EIW_PM_WKLYHANDOFF,B03ACIAPP019#EIW_RM_W_AP.EIW_ROADMAP_FACT_AP_W,B03ACIAPP019#EIW_SNAP_WKLY_AP.EIW_SNAP_WK_AP",EIW_AP_WKLYLOAD
250,B03ACIAPP018,EIW_AP_WKLY_LOAD,EIW_WEEKLY_LOAD_AP,B03ACIAPP018.ahe.boulder.ibm.com,Wed,/home/omatic/cdw/submit_PM.sh APADPM_WK,omatic,"B03ACIAPP017#EIW_PM_WKLY_AP.EIW_PM_WKLYHANDOFF,B03ACIAPP019#B03ACIAPP019EIW_RM_W_AP.EIW_ROADMAP_FACT_AP_W,B03ACIAPP019#EIW_SNAP_WKLY_AP.EIW_SNAP_WK_AP",EIW_AP_WKLYLOAD
257,B03ACIAPP018,EIW_AP_QTRSOL,EIW_SOL_LOAD_AP,B03ACIAPP018.ahe.boulder.ibm.com,Wed,/home/omatic/cdw/submit_PM.sh APADPM_FRI,omatic,"/db2/db2load1/data/Ascential/VITALITY/FLAG/ESA_CONFORM_AP_DONE,/db2/db2load1/data/Ascential/VITALITY/FLAG/OPPSTAR_CONFORM_AP_DONE",EIW_APQTRSOL
157,B03ACIAPP017,EIW_AP_QTRSOL,EIW_SOL_LOAD_AP,B03ACIAPP017.ahe.boulder.ibm.com,Wed,/home/omatic/cdw/submit_PM.sh APADPM_FRI,omatic,"/db2/db2load1/data/Ascential/VITALITY/FLAG/ESA_CONFORM_AP_DONE,/db2/db2load1/data/Ascential/VITALITY/FLAG/OPPSTAR_CONFORM_AP_DONE",EIW_APQTRSOL
255,B03ACIAPP018,EIW_AP_LOAD,EIW_DAILY_LOAD_AP,B03ACIAPP018.ahe.boulder.ibm.com,"Wed','Thu",/home/omatic/cdw/submit_PM.sh APADPM_DLY,omatic,"B03ACIAPP017#EIW_PM_DLY_AP.EIW_PM_DLYHANDOFF,B03ACIAPP019#EIW_OPPFD_QTR_AP.EIW_OPP_FCST_DEC_QTR_AP",EIW_APLOAD
150,B03ACIAPP017,EIW_AP_LOAD,EIW_DAILY_LOAD_AP,B03ACIAPP017.ahe.boulder.ibm.com,"Wed','Thu",/home/omatic/cdw/submit_PM.sh APADPM_DLY,omatic,"B03ACIAPP017#EIW_PM_DLY_AP.EIW_PM_DLYHANDOFF,B03ACIAPP019#EIW_OPPFD_QTR_AP.EIW_OPP_FCST_DEC_QTR_AP",EIW_APLOAD
17,B03ACIAPP017,EIW_AM_ODI_WKL,EIW_AM_ODI_L,B03ACIAPP017.ahe.boulder.ibm.com,Wed,/home/omatic/cdw/submit_PM.sh AMWKLY_GI,omatic,EIW_OPPINIT_AM_W.EIW_OPPINIT_AM,EIW_AM_ODIWKL
287,B03ACIAPP018,EIW_AM_ODI_WKL,EIW_AM_ODI_L,B03ACIAPP018.ahe.boulder.ibm.com,Wed,/home/omatic/cdw/submit_PM.sh AMWKLY_GI,omatic,B03ACIAPP017#EIW_OPPINIT_AM_W.EIW_OPPINIT_AM,EIW_AM_ODIWKL
270,B03ACIAPP018,EIW_AM_WKLY_LOAD,EIW_COB_LOAD_AM,B03ACIAPP018.ahe.boulder.ibm.com,Wed,/home/omatic/cdw/submit_PM.sh AMWKLY_DLY,omatic,"/db2/db2load1/data/Ascential/VITALITY/FLAG/ESA_CONFORM_AM_DONE,/db2/db2load1/data/Ascential/VITALITY/FLAG/OPPSTAR_CONFORM_AM_DONE,B03ACIAPP018#EIW_AM_DLY_LOAD.EIW_EODAM_DOWN",EIW_AM_WKLYLOAD
86,B03ACIAPP017,EIW_AM_WKLY_LOAD,EIW_COB_LOAD_AM,B03ACIAPP017.ahe.boulder.ibm.com,Wed,/home/omatic/cdw/submit_PM.sh AMWKLY_DLY,omatic,"/db2/db2load1/data/Ascential/VITALITY/FLAG/ESA_CONFORM_AM_DONE,/db2/db2load1/data/Ascential/VITALITY/FLAG/OPPSTAR_CONFORM_AM_DONE,B03ACIAPP017#EIW_AM_DLY_LOAD.EIW_EODAM_DOWN",EIW_AM_WKLYLOAD
232,B03ACIAPP019,EIW_TREND_W_AM,EIW_TREND_LOAD_DM_AM,B03ACIAPP018.ahe.boulder.ibm.com,Wed,/home/omatic/cdw/submit_PM.sh AMTREND_WK,omatic,"EIW_TREND_AM,",EIW_TREND_WAM
134,B03ACIAPP019,EIW_TREND_W_AM,EIW_TREND_LOAD_AM,B03ACIAPP017.ahe.boulder.ibm.com,Wed,/home/omatic/cdw/submit_PM.sh AMTREND_WK,omatic,"EIW_TREND_AM,",EIW_TREND_WAM
210,B03ACIAPP017,EIW_WSAI_SWP_AM,EIW_SCED_SWP_LOAD_AM,B03ACIAPP017.ahe.boulder.ibm.com,Wed,/home/omatic/cdw/submit_PM.sh AMSCED_SWP,omatic,B03ACIAPP019#EIW_PST_SWP_W_AM.EIW_SCED_SWP_AM,EIW_WSAI_SWPAM
240,B03ACIAPP018,EIW_WSAI_SWP_AM,EIW_SCED_SWP_LOAD_AM,B03ACIAPP018.ahe.boulder.ibm.com,Wed,/home/omatic/cdw/submit_PM.sh AMSCED_SWP,omatic,B03ACIAPP019#EIW_PST_SWP_W_AM.EIW_SCED_SWP_AM,EIW_WSAI_SWPAM
25,B03ACIAPP017,EIW_WSAI_SND_AM,EIW_SCED_SND_LOAD_AM,B03ACIAPP017.ahe.boulder.ibm.com,Wed,/home/omatic/cdw/submit_PM.sh AMSCED_SND,omatic,B03ACIAPP019#EIW_PST_SND_W_AM.EIW_SCED_SND_AM,EIW_WSAI_SNDAM
234,B03ACIAPP018,EIW_WSAI_SND_AM,EIW_SCED_SND_LOAD_AM,B03ACIAPP018.ahe.boulder.ibm.com,Wed,/home/omatic/cdw/submit_PM.sh AMSCED_SND,omatic,B03ACIAPP019#EIW_PST_SND_W_AM.EIW_SCED_SND_AM,EIW_WSAI_SNDAM
276,B03ACIAPP018,EIW_WSAI_SHW_AM,EIW_SCED_SYSHW_LOAD_AM,B03ACIAPP018.ahe.boulder.ibm.com,Wed,/home/omatic/cdw/submit_PM.sh AMSCED_SHW,omatic,B03ACIAPP019#EIW_PST_SHW_W_AM.EIW_SCED_SYSHW_AM,EIW_WSAI_SHWAM
109,B03ACIAPP017,EIW_WSAI_SHW_AM,EIW_SCED_SYSHW_LOAD_AM,B03ACIAPP017.ahe.boulder.ibm.com,Wed,/home/omatic/cdw/submit_PM.sh AMSCED_SHW,omatic,B03ACIAPP019#EIW_PST_SHW_W_AM.EIW_SCED_SYSHW_AM,EIW_WSAI_SHWAM
333,B03ACIAPP018,EIW_WSAI_IBU_AM,EIW_SCED_IBU_LOAD_AM,B03ACIAPP018.ahe.boulder.ibm.com,Wed,/home/omatic/cdw/submit_PM.sh AMSCED_IBU,omatic,B03ACIAPP019#EIW_PST_IBU_W_AM.EIW_SCED_IBU_AM,EIW_WSAI_IBUAM
35,B03ACIAPP017,EIW_WSAI_IBU_AM,EIW_SCED_IBU_LOAD_AM,B03ACIAPP017.ahe.boulder.ibm.com,Wed,/home/omatic/cdw/submit_PM.sh AMSCED_IBU,omatic,B03ACIAPP019#EIW_PST_IBU_W_AM.EIW_SCED_IBU_AM,EIW_WSAI_IBUAM
327,B03ACIAPP018,EIW_WSAI_GTS_AM,EIW_SCED_GTS_LOAD_AM,B03ACIAPP018.ahe.boulder.ibm.com,Wed,/home/omatic/cdw/submit_PM.sh AMSCED_GTS,omatic,B03ACIAPP019#EIW_PST_GTS_W_AM.EIW_SCED_GTS_AM,EIW_WSAI_GTSAM
200,B03ACIAPP017,EIW_WSAI_GTS_AM,EIW_SCED_GTS_LOAD_AM,B03ACIAPP017.ahe.boulder.ibm.com,Wed,/home/omatic/cdw/submit_PM.sh AMSCED_GTS,omatic,B03ACIAPP019#EIW_PST_GTS_W_AM.EIW_SCED_GTS_AM,EIW_WSAI_GTSAM
149,B03ACIAPP017,EIW_WSAI_GBS_AM,EIW_SCED_GBS_LOAD_AM,B03ACIAPP017.ahe.boulder.ibm.com,Wed,/home/omatic/cdw/submit_PM.sh AMSCED_GBS,omatic,B03ACIAPP019#EIW_PST_GBS_W_AM.EIW_SCED_GBS_AM,EIW_WSAI_GBSAM
251,B03ACIAPP018,EIW_WSAI_GBS_AM,EIW_SCED_GBS_LOAD_AM,B03ACIAPP018.ahe.boulder.ibm.com,Wed,/home/omatic/cdw/submit_PM.sh AMSCED_GBS,omatic,B03ACIAPP019#EIW_PST_GBS_W_AM.EIW_SCED_GBS_AM,EIW_WSAI_GBSAM
115,B03ACIAPP017,EIW_AM_RDMAP_DLY,EIW_RM_DLY_LOAD_AM,B03ACIAPP017.ahe.boulder.ibm.com,"Wed','Thu",/home/omatic/cdw/submit_PM.sh AM_RM_DLY,omatic,"B03ACIAPP019#EIW_RM_D_AM.EIW_ROADMAP_FACT_AM_D,B03ACIAPP019#EIW_RM_W_AM.EIW_ROADMAP_FACT_AM_W",EIW_AM_RDMAPDLY
300,B03ACIAPP018,EIW_AM_RDMAP_DLY,EIW_RM_DLY_LOAD_AM,B03ACIAPP018.ahe.boulder.ibm.com,"Wed','Thu",/home/omatic/cdw/submit_PM.sh AM_RM_DLY,omatic,"B03ACIAPP019#EIW_RM_D_AM.EIW_ROADMAP_FACT_AM_D,B03ACIAPP019#EIW_RM_W_AM.EIW_ROADMAP_FACT_AM_W",EIW_AM_RDMAPDLY
105,B03ACIAPP017,EIW_AM_ODI_DLY,EIW_AM_ODI_D,B03ACIAPP017.ahe.boulder.ibm.com,"Wed','Thu",/home/omatic/cdw/submit_PM.sh AMDAILY_GI,omatic,B03ACIAPP017#EIW_OPPINIT_AM_W.EIW_OPPINIT_AM,EIW_AM_ODIDLY
267,B03ACIAPP018,EIW_AM_ODI_DLY,EIW_AM_ODI_D,B03ACIAPP018.ahe.boulder.ibm.com,"Wed','Thu",/home/omatic/cdw/submit_PM.sh AMDAILY_GI,omatic,B03ACIAPP017#EIW_OPPINIT_AM_W.EIW_OPPINIT_AM,EIW_AM_ODIDLY
272,B03ACIAPP018,EIW_AM_DLY_LOAD,EIW_DLY_OPP_STAR_LOAD_AM,B03ACIAPP018.ahe.boulder.ibm.com,"Wed','Thu",/home/omatic/cdw/submit_PM.sh AMDAILY,omatic,"/db2/db2load1/data/Ascential/VITALITY/FLAG/ESA_CONFORM_AM_DONE,/db2/db2load1/data/Ascential/VITALITY/FLAG/OPPSTAR_CONFORM_AM_DONE,/db2/db2load1/data/Ascential/VITALITY/FLAG/OPPSTAR_DM_AM_DONE,B03ACIAPP019#EIW_SWGOPPC_D_AM.EIW_SWGOPPC_AM,B03ACIAPP018#EIW_EODAM_DOWN",EIW_AM_DLYLOAD
54,B03ACIAPP017,EIW_AM_DLY_LOAD,EIW_DLY_OPP_STAR_LOAD_AM,B03ACIAPP017.ahe.boulder.ibm.com,"Wed','Thu",/home/omatic/cdw/submit_PM.sh AMDAILY,omatic,"/db2/db2load1/data/Ascential/VITALITY/FLAG/ESA_CONFORM_AM_DONE,/db2/db2load1/data/Ascential/VITALITY/FLAG/OPPSTAR_CONFORM_AM_DONE,/db2/db2load1/data/Ascential/VITALITY/FLAG/OPPSTAR_DM_AM_DONE,B03ACIAPP017#EIW_EODAM_DOWN,B03ACIAPP017#EIW_EODAM_UP",EIW_AM_DLYLOAD
288,B03ACIAPP018,EIW_AM_WKLY_LOAD,EIW_WEEKLY_LOAD_AM,B03ACIAPP018.ahe.boulder.ibm.com,Wed,/home/omatic/cdw/submit_PM.sh AMADPM_WK,omatic,"B03ACIAPP017#EIW_PM_WKLY_AM.EIW_PM_WKLYHANDOFF,B03ACIAPP019#EIW_RM_W_AM.EIW_ROADMAP_FACT_AM_W,B03ACIAPP019#EIW_SNAP_WKLY_AM.EIW_SNAP_WK_AM",EIW_AM_WKLYLOAD
152,B03ACIAPP017,EIW_AM_WKLY_LOAD,EIW_WEEKLY_LOAD_AM,B03ACIAPP017.ahe.boulder.ibm.com,Wed,/home/omatic/cdw/submit_PM.sh AMADPM_WK,omatic,"B03ACIAPP017#EIW_PM_DLY_AM.EIW_PM_DLYHANDOFF,B03ACIAPP017#EIW_PM_WKLY_AM.EIW_PM_WKLYHANDOFF,B03ACIAPP019#EIW_RM_W_AM.EIW_ROADMAP_FACT_AM_W,B03ACIAPP019#EIW_SNAP_WKLY_AM.EIW_SNAP_WK_AM",EIW_AM_WKLYLOAD
136,B03ACIAPP017,EIW_AM_QTRSOL,EIW_SOL_LOAD_AM,B03ACIAPP017.ahe.boulder.ibm.com,Wed,/home/omatic/cdw/submit_PM.sh AMADPM_FRI,omatic,"/db2/db2load1/data/Ascential/VITALITY/FLAG/ESA_CONFORM_AM_DONE,/db2/db2load1/data/Ascential/VITALITY/FLAG/OPPSTAR_CONFORM_AM_DONE",EIW_AMQTRSOL
308,B03ACIAPP018,EIW_AM_QTRSOL,EIW_SOL_LOAD_AM,B03ACIAPP018.ahe.boulder.ibm.com,Wed,/home/omatic/cdw/submit_PM.sh AMADPM_FRI,omatic,"/db2/db2load1/data/Ascential/VITALITY/FLAG/ESA_CONFORM_AM_DONE,/db2/db2load1/data/Ascential/VITALITY/FLAG/OPPSTAR_CONFORM_AM_DONE",EIW_AMQTRSOL
113,B03ACIAPP017,EIW_AM_LOAD,EIW_DAILY_LOAD_AM,B03ACIAPP017.ahe.boulder.ibm.com,"Wed','Thu",/home/omatic/cdw/submit_PM.sh AMADPM_DLY,omatic,"B03ACIAPP017#EIW_PM_DLY_AM.EIW_PM_DLYHANDOFF,B03ACIAPP019#EIW_OPPFD_QTR_AM.EIW_OPP_FCST_DEC_QTR_AM,B03ACIAPP019#EIW_SNAP_DAILY.EIW_SNAP_D",EIW_AMLOAD
262,B03ACIAPP018,EIW_AM_LOAD,EIW_DAILY_LOAD_AM,B03ACIAPP018.ahe.boulder.ibm.com,"Wed','Thu",/home/omatic/cdw/submit_PM.sh AMADPM_DLY,omatic,"B03ACIAPP017#EIW_PM_DLY_AM.EIW_PM_DLYHANDOFF,B03ACIAPP019#EIW_OPPFD_QTR_AM.EIW_OPP_FCST_DEC_QTR_AM,B03ACIAPP019#EIW_SNAP_DAILY.EIW_SNAP_D",EIW_AMLOAD
297,B03ACIAPP018,EIW_GESA_HIST_EM,EIW_13WK_LD_ESA_EM,B03ACIAPP018.ahe.boulder.ibm.com,Wed,/home/omatic/cdw/submit_PM.sh 13WK_EM,omatic,B03ACIAPP018#EIW_GESA_HIST_EM.EIW_13WK_PA_ESA_EM,EIW_GESA_HISTEM
96,B03ACIAPP017,EIW_G_HIST_EM,EIW_13WK_LD_EM,B03ACIAPP017.ahe.boulder.ibm.com,Wed,/home/omatic/cdw/submit_PM.sh 13WK_EM,omatic,B03ACIAPP017#EIW_G_HIST_EM.EIW_GI_13W_T_EM,EIW_G_HISTEM
295,B03ACIAPP018,EIW_GESA_HIST_AP,EIW_13WK_LD_ESA_AP,B03ACIAPP018.ahe.boulder.ibm.com,Wed,/home/omatic/cdw/submit_PM.sh 13WK_AP,omatic,B03ACIAPP018#EIW_GESA_HIST_AP.EIW_13WK_PA_ESA_AP,EIW_GESA_HISTAP
70,B03ACIAPP017,EIW_G_HIST_AP,EIW_13WK_LD_AP,B03ACIAPP017.ahe.boulder.ibm.com,Wed,/home/omatic/cdw/submit_PM.sh 13WK_AP,omatic,B03ACIAPP017#EIW_G_HIST_AP.EIW_GI_13W_T_AP,EIW_G_HISTAP
193,B03ACIAPP017,EIW_G_HIST_AM,EIW_13WK_LD_AM,B03ACIAPP017.ahe.boulder.ibm.com,Wed,/home/omatic/cdw/submit_PM.sh 13WK_AM,omatic,B03ACIAPP017#EIW_GI_13W_T_AM,EIW_G_HISTAM
236,B03ACIAPP018,EIW_GESA_HIST_AM,EIW_13WK_LD_ESA_AM,B03ACIAPP018.ahe.boulder.ibm.com,Wed,/home/omatic/cdw/submit_PM.sh 13WK_AM,omatic,B03ACIAPP018#EIW_GESA_HIST_AM.EIW_13WK_PA_ESA_AM,EIW_GESA_HISTAM
346,B03ACIAPP018,EIW_GESA_HIST_AP,EIW_13WK_PD_ESA_AP,B03ACIAPP018.ahe.boulder.ibm.com,Wed,/home/omatic/cdw/PART_WORK/EDGEDM.THIRTEEN_WK_DTL_INITV_DETACH_AP.sh,omatic,B03ACIAPP018#EIW_GESA_HIST_AP.EIW_13WK_LD_ESA_AP,EIW_GESA_HISTAP
245,B03ACIAPP018,EIW_GESA_HIST_AM,EIW_13WK_PD_ESA_AM,B03ACIAPP018.ahe.boulder.ibm.com,Wed,/home/omatic/cdw/PART_WORK/EDGEDM.THIRTEEN_WK_DTL_INITV_DETACH_AM.sh,omatic,B03ACIAPP018#EIW_GESA_HIST_AM.EIW_13WK_LD_ESA_AM,EIW_GESA_HISTAM
237,B03ACIAPP018,EIW_GESA_HIST_EM,EIW_13WK_PD_ESA_EM,B03ACIAPP018.ahe.boulder.ibm.com,Wed,/home/omatic/cdw/PART_WORK/EDGEDM.THIRTEEN_WK_DTL_INITV_DETACH_30.sh,omatic,B03ACIAPP018#EIW_GESA_HIST_EM.EIW_13WK_LD_ESA_EM,EIW_GESA_HISTEM
350,B03ACIAPP018,EIW_GESA_HIST_AP,EIW_13WK_PA_ESA_AP,B03ACIAPP018.ahe.boulder.ibm.com,Wed,/home/omatic/cdw/PART_WORK/EDGEDM.THIRTEEN_WK_DTL_INITV_ATTACH_AP.sh,omatic,B03ACIAPP017#EIW_G_HIST_AP.EIW_GI_13W_T_AP,EIW_GESA_HISTAP
228,B03ACIAPP018,EIW_GESA_HIST_AM,EIW_13WK_PA_ESA_AM,B03ACIAPP018.ahe.boulder.ibm.com,Wed,/home/omatic/cdw/PART_WORK/EDGEDM.THIRTEEN_WK_DTL_INITV_ATTACH_AM.sh,omatic,B03ACIAPP017#EIW_G_HIST_AM.EIW_GI_13W_T_AM,EIW_GESA_HISTAM
291,B03ACIAPP018,EIW_GESA_HIST_EM,EIW_13WK_PA_ESA_EM,B03ACIAPP018.ahe.boulder.ibm.com,Wed,/home/omatic/cdw/PART_WORK/EDGEDM.THIRTEEN_WK_DTL_INITV_ATTACH_30.sh,omatic,B03ACIAPP017#EIW_G_HIST_EM.EIW_GI_13W_T_EM,EIW_GESA_HISTEM
323,B03ACIAPP027,EIW_DNMC_CUBE_AP,EIW_SYSHW_TRIG_UPDATE_AP,B03ACIAPP018.ahe.boulder.ibm.com,Wed,/home/omatic/bin/eodtrigger_syshw_cube.sh AP,omatic,B03ACIAPP027#EIW_DNMC_CUBE_AP.EIW_SCED_SYSHW_CACHE_AP,EIW_DNMC_CUBEAP
330,B03ACIAPP027,EIW_DNMC_CUBE_EM,EIW_SND_TRIG_UPDATE_EM,B03ACIAPP018.ahe.boulder.ibm.com,Wed,/home/omatic/bin/eodtrigger_snd_cube.sh EM,omatic,B03ACIAPP027#EIW_SCED_SND_CACHE_EM,EIW_DNMC_CUBEEM
282,B03ACIAPP027,EIW_DNMC_CUBE_AP,EIW_SND_TRIG_UPDATE_AP,B03ACIAPP018.ahe.boulder.ibm.com,Wed,/home/omatic/bin/eodtrigger_snd_cube.sh AP,omatic,B03ACIAPP027#EIW_SCED_SND_CACHE_AP,EIW_DNMC_CUBEAP
260,B03ACIAPP027,EIW_DNMC_CUBE_AM,EIW_SND_TRIG_UPDATE_AM,B03ACIAPP018.ahe.boulder.ibm.com,Thu,/home/omatic/bin/eodtrigger_snd_cube.sh AM,omatic,B03ACIAPP027#EIW_SCED_SND_CACHE_AM,EIW_DNMC_CUBEAM
247,B03ACIAPP018,EIW_EM_WKLY_LOAD,EIW_EODEM_W_UP,B03ACIAPP018.ahe.boulder.ibm.com,Wed,/home/omatic/bin/eodtrigger.sh EM UP WEEKLY,omatic,"B03ACIAPP018#EIW_EM_DLY_LOAD.EIW_DLY_OPP_STAR_LOAD_EM,B03ACIAPP018#EIW_EM_DLY_LOAD.EIW_EODEM_DOWN,B03ACIAPP018#EIW_EM_LOAD.EIW_DAILY_LOAD_EM,B03ACIAPP018#EIW_WEEKLY_LOAD_EM",EIW_EM_WKLYLOAD
160,B03ACIAPP017,EIW_EM_WKLY_LOAD,EIW_EODEM_W_UP,B03ACIAPP017.ahe.boulder.ibm.com,Wed,/home/omatic/bin/eodtrigger.sh EM UP WEEKLY,omatic,"B03ACIAPP017#EIW_EM_DLY_LOAD.EIW_DLY_OPP_STAR_LOAD_EM,B03ACIAPP017#EIW_EM_DLY_LOAD.EIW_EODEM_DOWN,B03ACIAPP017#EIW_EM_LOAD.EIW_DAILY_LOAD_EM,B03ACIAPP017#EIW_WEEKLY_LOAD_EM",EIW_EM_WKLYLOAD
124,B03ACIAPP017,EIW_EM_DLY_LOAD,EIW_EODEM_UP,B03ACIAPP017.ahe.boulder.ibm.com,"Wed','Thu",/home/omatic/bin/eodtrigger.sh EM UP DAILY,omatic,"B03ACIAPP017#EIW_EM_DLY_LOAD.EIW_DLY_OPP_STAR_LOAD_EM,B03ACIAPP017#EIW_EM_DLY_LOAD.EIW_EODEM_DOWN,B03ACIAPP017#EIW_EM_LOAD.EIW_DAILY_LOAD_EM",EIW_EM_DLYLOAD
273,B03ACIAPP018,EIW_EM_DLY_LOAD,EIW_EODEM_UP,B03ACIAPP018.ahe.boulder.ibm.com,"Wed','Thu",/home/omatic/bin/eodtrigger.sh EM UP DAILY,omatic,"B03ACIAPP018#EIW_EM_LOAD.EIW_DAILY_LOAD_EM,B03ACIAPP018#EIW_DLY_OPP_STAR_LOAD_EM,B03ACIAPP018#EIW_EODEM_DOWN",EIW_EM_DLYLOAD
48,B03ACIAPP017,EIW_EM_DLY_LOAD,EIW_EODEM_DOWN,B03ACIAPP017.ahe.boulder.ibm.com,"Wed','Thu",/home/omatic/bin/eodtrigger.sh EM DOWN,omatic,"/db2/db2load1/data/Ascential/VITALITY/FLAG/ESA_CONFORM_30_DONE,/db2/db2load1/data/Ascential/VITALITY/FLAG/OPPSTAR_CONFORM_30_DONE",EIW_EM_DLYLOAD
349,B03ACIAPP018,EIW_EM_DLY_LOAD,EIW_EODEM_DOWN,B03ACIAPP018.ahe.boulder.ibm.com,"Wed','Thu",/home/omatic/bin/eodtrigger.sh EM DOWN,omatic,"/db2/db2load1/data/Ascential/VITALITY/FLAG/ESA_CONFORM_30_DONE,/db2/db2load1/data/Ascential/VITALITY/FLAG/OPPSTAR_CONFORM_30_DONE",EIW_EM_DLYLOAD
133,B03ACIAPP017,EIW_AP_WKLY_LOAD,EIW_EODAP_W_UP,B03ACIAPP017.ahe.boulder.ibm.com,Wed,/home/omatic/bin/eodtrigger.sh AP UP WEEKLY,omatic,"B03ACIAPP017#EIW_AP_DLY_LOAD.EIW_DLY_OPP_STAR_LOAD_AP,B03ACIAPP017#EIW_AP_DLY_LOAD.EIW_EODAP_DOWN,B03ACIAPP017#EIW_AP_LOAD.EIW_DAILY_LOAD_AP,B03ACIAPP017#EIW_REF_LOAD.EIW_REF_OMATIC_LOAD,B03ACIAPP017#EIW_WEEKLY_LOAD_AP",EIW_AP_WKLYLOAD
277,B03ACIAPP018,EIW_AP_WKLY_LOAD,EIW_EODAP_W_UP,B03ACIAPP018.ahe.boulder.ibm.com,Wed,/home/omatic/bin/eodtrigger.sh AP UP WEEKLY,omatic,"B03ACIAPP018#EIW_AP_DLY_LOAD.EIW_DLY_OPP_STAR_LOAD_AP,B03ACIAPP018#EIW_AP_DLY_LOAD.EIW_EODAP_DOWN,B03ACIAPP018#EIW_AP_LOAD.EIW_DAILY_LOAD_AP,B03ACIAPP018#EIW_REF_LOAD.EIW_REF_OMATIC_LOAD,B03ACIAPP018#EIW_WEEKLY_LOAD_AP",EIW_AP_WKLYLOAD
202,B03ACIAPP017,EIW_AP_DLY_LOAD,EIW_EODAP_UP,B03ACIAPP017.ahe.boulder.ibm.com,"Wed','Thu",/home/omatic/bin/eodtrigger.sh AP UP DAILY,omatic,"B03ACIAPP017#EIW_AP_LOAD.EIW_DAILY_LOAD_AP,B03ACIAPP017#EIW_REF_LOAD.EIW_REF_OMATIC_LOAD,B03ACIAPP017#EIW_DLY_OPP_STAR_LOAD_AP,B03ACIAPP017#EIW_EODAP_DOWN",EIW_AP_DLYLOAD
325,B03ACIAPP018,EIW_AP_DLY_LOAD,EIW_EODAP_UP,B03ACIAPP018.ahe.boulder.ibm.com,"Wed','Thu",/home/omatic/bin/eodtrigger.sh AP UP DAILY,omatic,"B03ACIAPP018#EIW_AP_LOAD.EIW_DAILY_LOAD_AP,B03ACIAPP018#EIW_REF_LOAD.EIW_REF_OMATIC_LOAD,B03ACIAPP018#EIW_DLY_OPP_STAR_LOAD_AP,B03ACIAPP018#EIW_EODAP_DOWN",EIW_AP_DLYLOAD
37,B03ACIAPP017,EIW_AP_DLY_LOAD,EIW_EODAP_DOWN,B03ACIAPP017.ahe.boulder.ibm.com,"Wed','Thu",/home/omatic/bin/eodtrigger.sh AP DOWN,omatic,"/db2/db2load1/data/Ascential/VITALITY/FLAG/ESA_CONFORM_AP_DONE,/db2/db2load1/data/Ascential/VITALITY/FLAG/OPPSTAR_CONFORM_AP_DONE",EIW_AP_DLYLOAD
289,B03ACIAPP018,EIW_AP_DLY_LOAD,EIW_EODAP_DOWN,B03ACIAPP018.ahe.boulder.ibm.com,"Wed','Thu",/home/omatic/bin/eodtrigger.sh AP DOWN,omatic,"/db2/db2load1/data/Ascential/VITALITY/FLAG/ESA_CONFORM_AP_DONE,/db2/db2load1/data/Ascential/VITALITY/FLAG/OPPSTAR_CONFORM_AP_DONE",EIW_AP_DLYLOAD
128,B03ACIAPP017,EIW_AM_WKLY_LOAD,EIW_EODAM_W_UP,B03ACIAPP017.ahe.boulder.ibm.com,Wed,/home/omatic/bin/eodtrigger.sh AM UP WEEKLY,omatic,"B03ACIAPP017#EIW_AM_DLY_LOAD.EIW_DLY_OPP_STAR_LOAD_AM,B03ACIAPP017#EIW_AM_DLY_LOAD.EIW_EODAM_DOWN,B03ACIAPP017#EIW_AM_LOAD.EIW_DAILY_LOAD_AM,B03ACIAPP017#EIW_WEEKLY_LOAD_AM",EIW_AM_WKLYLOAD
283,B03ACIAPP018,EIW_AM_WKLY_LOAD,EIW_EODAM_W_UP,B03ACIAPP018.ahe.boulder.ibm.com,Wed,/home/omatic/bin/eodtrigger.sh AM UP WEEKLY,omatic,"B03ACIAPP018#EIW_AM_DLY_LOAD.EIW_DLY_OPP_STAR_LOAD_AM,B03ACIAPP018#EIW_AM_DLY_LOAD.EIW_EODAM_DOWN,B03ACIAPP018#EIW_AM_LOAD.EIW_DAILY_LOAD_AM,B03ACIAPP018#EIW_WEEKLY_LOAD_AM",EIW_AM_WKLYLOAD
